class	chr	start	end	linkedGene	ATAC_x	ATAC_y	ATAC_x_pred	ATAC_y_pred	training	ChIP_NHR-23	ChIP_GRH-1	ChIP_BLMP-1	ChIP_LIN-14	ChIP_NHR-43	ChIP_NHR-21	ChIP_HLH-11	ChIP_NHR-25	ChIP_HAM-2	TFCluster	Vec_x_NHR-23	Vec_x_GRH-1	Vec_x_BLMP-1	Vec_x_LIN-14	Vec_x_NHR-43	Vec_x_NHR-21	Vec_x_HLH-11	Vec_x_NHR-25	Vec_x_HAM-2	Vec_y_NHR-23	Vec_y_GRH-1	Vec_y_BLMP-1	Vec_y_LIN-14	Vec_y_NHR-43	Vec_y_NHR-21	Vec_y_HLH-11	Vec_y_NHR-25	Vec_y_HAM-2
ce_ATAC_peaks_peak_20856	osc	chrIV	1068848	1069093	NA	-0.308205004845685	0.423787776546112	-0.347074278790152	0.0693142389216187	FALSE	-0.131246240213805	-0.00772076642656907	-0.457422341820083	0.434137599169248	-0.255662889230187	-0.206983618190651	2.42221895059962	-0.323673247016463	0.609470575534528	75	-0.0188575239616141	0.00127180794873762	0.0436547565120783	0.116443824523033	0.0174857867710637	0.000272191318850927	-0.451555901570312	-0.0252947069960837	-0.0304945133359051	-0.0151805156257518	0.000561622170220997	-0.0412699065775979	0.00547922434265808	0.00253131040741531	-0.035457712889589	0.0207692569683636	0.0921156080683677	0.0397653520575316
ce_ATAC_peaks_peak_20857	osc	chrIV	1069562	1069656	NA	-0.70672901633168	0.651938381602778	-0.498031731799381	0.135385307736061	FALSE	-0.491410331202089	-0.063705602092686	-0.0437198982605812	-0.170160426780132	-0.2846621301166	-0.693035000359026	1.7028258232894	-0.905272366416252	0.572434848354367	96	-0.0706060766428979	0.0104939440781138	0.00417247112527181	-0.0456402092669831	0.019469158484453	0.000911367345911516	-0.317444898885919	-0.0707460362301298	-0.0286414518072007	-0.0568386736207969	0.00463405788049836	-0.00394452992745588	-0.00214758443948393	0.00281843100002048	-0.118721647055817	0.0146008382468925	0.257635486616791	0.0373489290354125
ce_ATAC_peaks_peak_20858	osc	chrIV	1070426	1070788	NA	-0.0654531736266927	0.3439571126987	0.137979756216534	0.223212043047403	FALSE	0.927918365856133	0.960537014936652	0.439272666700402	2.8471029894675	-0.0054021203573148	1.28423730100501	3.21071529727032	0.459217960281865	-0.102702105978787	25	0.133323764475451	-0.158225044400935	-0.0419226162651232	0.763646276063067	0.000369472178633565	-0.00168882082424578	-0.598549293153532	0.0358873767286617	0.00513864141455708	0.107327106889721	-0.0698711569682912	0.0396323927788128	0.0359331143761711	5.34862276013365e-05	0.219998654478991	0.0275301995489531	-0.130690880501248	-0.00670087378330706
ce_ATAC_peaks_peak_20875	osc	chrIV	1155357	1155492	NA	0.367590250309316	-0.0312744109337003	0.361436542614845	-0.186489100513273	FALSE	1.73122317745564	1.49677055941247	1.13035182390631	1.47943028616316	0.108007180856357	0.754225583134414	0.356650399087904	1.86318698461458	0.00846710315196855	19	0.248742992550407	-0.246556441384687	-0.107876745699104	0.396810875090513	-0.00738703430867344	-0.00099183528618855	-0.0664876279932014	0.145606006332508	-0.000423646686729279	0.200240863694202	-0.108877730973359	0.101983462344258	0.0186718000300422	-0.00106937577761287	0.12920401341197	0.00305809009738464	-0.530252665658559	0.000552442318400964
ce_ATAC_peaks_peak_20879	osc	chrIV	1208985	1209111	NA	-0.493598532633662	-0.587816082061215	-0.039613163202655	-0.061377171338493	FALSE	0.420290990773301	0.14005802975778	0.228975856080047	0.0308062386028112	0.0473528422217123	-0.435066029759124	0.397578853712583	0.17367529830113	0.00256243799029277	92	0.0603876150390813	-0.0230711441959306	-0.0218526388644366	0.00826280941559722	-0.0032386464245391	0.000572128352294508	-0.074117609264445	0.0135725328660267	-0.000128210126303277	0.0486126988659115	-0.0101880681636416	0.0206588339156068	0.000388803671419512	-0.000468839035252374	-0.0745297937395375	0.00340903012747876	-0.0494270251153937	0.00016718813491565
ce_ATAC_peaks_peak_20880	osc	chrIV	1209412	1209601	NA	-0.325013896351464	0.00159579303012597	-0.0680579610783119	-0.0379002405661891	FALSE	0.341093231586909	0.49646983155228	1.65144932410986	0.485206666652174	0.438553159599862	0.671867409077322	0.478191737941519	0.902617812902473	-0.832762393318201	70	0.0490084422785466	-0.0817812951708738	-0.157608432174939	0.130141503654986	-0.029994368989686	-0.000883531159462415	-0.0891456576608005	0.0705385858030234	0.0416667923408937	0.0394523387756337	-0.0361140913790795	0.148998317512131	0.00612376395001931	-0.00434210135245911	0.11509549354284	0.00410024332564866	-0.256880015433041	-0.0543341895078818
ce_ATAC_peaks_peak_20887	osc	chrIV	1221191	1221453	WBGene00044463	-0.590535401473877	0.146637084573717	-0.577843118630607	-0.035157801016686	FALSE	0.865792049844346	3.45756624812115	1.24560881092584	0.505065677274825	1.18057198409022	1.04051446309449	0.273259339278082	1.0543174037767	1.97108778711094	14	0.124397425016655	-0.569549704614168	-0.118876461376814	0.135468061761379	-0.0807439438858369	-0.00136831603616226	-0.0509416654013365	0.08239374138959	-0.098622255483914	0.100141304771116	-0.251509468447368	0.11238226592649	0.00637440332019355	-0.0116888069247309	0.17824726136484	0.00234305550085255	-0.300052876291669	0.12860505976359
ce_ATAC_peaks_peak_20888	osc	chrIV	1222812	1222922	NA	-0.291008924714763	-0.218479273185415	-0.0341303420223295	0.0575437044179653	FALSE	0.443248898384891	0.264598416263787	0.824588903313726	-0.148783208407228	-0.183679005867533	0.339169712954525	-0.202728320777727	0.472498771682054	0.448951417236745	88	0.0636862184290818	-0.0435861351626475	-0.0786958233248718	-0.0399064394443086	0.0125625269298623	-0.000446021053696859	0.0377931027415835	0.0369252574807306	-0.022463028618063	0.0512681111250709	-0.0192473555821767	0.0743966874667145	-0.00187778386125419	0.00181860019096305	0.0581020971993476	-0.00173828901303705	-0.134470525649701	0.0292921625420381
ce_ATAC_peaks_peak_20889	osc	chrIV	1223795	1223886	NA	-0.675014372806734	0.416872483813298	0.048399409413018	-0.00468979102550099	FALSE	0.885496885883642	0.472335553643339	1.70008779213724	-0.0128526095067233	-0.315557403395537	-0.543943430772471	-0.539725682054547	0.420588320283941	-0.177701216983914	67	0.127228625492687	-0.0778057615533812	-0.162250314052433	-0.00344731027427206	0.0215822072824849	0.000715306269628948	0.100616964003382	0.0328685130007553	0.00889117924416606	0.102420452508302	-0.0343585214282398	0.15338661438364	-0.000162212006079812	0.00312432415106165	-0.0931812390038675	-0.00462786461985249	-0.119697099548787	-0.0115942454616775
ce_ATAC_peaks_peak_20890	osc	chrIV	1224858	1225060	NA	-0.183211467806514	0.492342531684119	-0.294666275390993	0.180989355473576	FALSE	0.165876374297475	0.377068477382037	2.54957196038267	0.078706522418296	-0.0768131811673514	-0.237980803082848	0.072637153458635	0.200190643609789	0.836326912110455	48	0.0238331985577998	-0.0621128344334555	-0.243322052651957	0.0211105614967049	0.00525355444094231	0.000312953794211184	-0.0135411934207663	0.015644677835266	-0.0418451410097382	0.0191859887785266	-0.0274286262385135	0.230029421385897	0.000993350252052618	0.00076052494556819	-0.0407677431803952	0.000622825490346111	-0.0569731450952314	0.054566759135325
ce_ATAC_peaks_peak_20891	osc	chrIV	1225353	1225492	NA	-0.229425192440214	0.13187490546905	0.0816414353118609	-0.00271972073821872	TRUE	-0.153166828492887	0.0812452940873034	0.116822620378764	-0.0788562011324954	-1.35306404414415	0.193521150252286	-0.186914841629907	0.0253740973387422	-0.404053868119773	100	-0.0220070848027633	-0.0133831805171802	-0.0111491341403342	-0.0211507081275529	0.0925413517571409	-0.000254487662227451	0.0348451158010183	0.00198295770005652	0.0202166053037034	-0.017715946982522	-0.0059099260182944	0.010540059346463	-0.000995239338038233	0.0133966455090703	0.0331514998321664	-0.00160269672403129	-0.00722132714732925	-0.0263627892157034
ce_ATAC_peaks_peak_20902	osc	chrIV	1283506	1283677	NA	0.200251370982616	-0.281287396183339	0.207122650750208	-0.405061254254631	FALSE	0.14903207128935	1.55884655213962	0.956161565057789	0.981985425970044	-1.05486524094016	0.00791489007942179	-0.350705578209673	1.33086400257524	-0.576333027236514	53	0.021413000866232	-0.256781947068227	-0.0912526487943682	0.263386859015761	0.0721463671588221	-1.04083810502026e-05	0.0653793801402651	0.10400555284405	0.0288364949687235	0.0172377028344631	-0.113393248193783	0.0862675362685842	0.0123935785806309	0.0104441883249171	0.00135587493562073	-0.00300711637660671	-0.37875650206977	-0.0376032685586879
ce_ATAC_peaks_peak_20903	osc	chrIV	1284937	1285174	NA	0.206638782777206	-0.282502549293897	-0.0766399894024236	-0.114640699298978	FALSE	-0.285808427034182	0.51009625511427	0.635871100702535	0.423218664143439	0.457885225556811	0.0207539667807326	0.0875924827267491	0.276459288293918	-0.433485485149082	90	-0.0410650945310768	-0.0840259160856275	-0.0606852694684395	0.113515161913398	-0.031316564730277	-2.72922545214793e-05	-0.0163292019900463	0.0216049882348936	0.0216891995092733	-0.0330578558707358	-0.0371053014676142	0.0573700462836374	0.00534141712507592	-0.00453350754324812	0.00355529680012388	0.000751059594261061	-0.0786787776935026	-0.0282830765269759
ce_ATAC_peaks_peak_20904	osc	chrIV	1286060	1286155	NA	-0.169652907217801	0.196597760862979	-0.158841480971983	0.232546782809413	FALSE	0.562611679300631	-0.200039682973344	1.66406736240967	0.0203838001949515	0.739266541735671	-0.426075242416247	-0.0721029633827193	0.133669514433416	1.86213425379527	74	0.0808363211487993	0.0329516585287385	-0.158812652737158	0.00546731648573053	-0.0505613354941515	0.000560305125481883	0.0134416084178167	0.0104461250136316	-0.0931708274608716	0.0650741337423495	0.0145512394333284	0.150136751764716	0.000257262707578837	-0.00731945530532037	-0.0729896102262633	-0.000618245090645293	-0.0380416012621868	0.121496307045856
ce_ATAC_peaks_peak_20910	osc	chrIV	1353739	1354333	NA	-0.49091305970163	-0.574814148027206	-0.159568917886481	-0.263328393600675	FALSE	0.12440904424336	0.365473057683457	-0.454746099257761	-0.0274558913750429	0.133264462859343	-0.44755711112029	0.943155130698393	0.543738938640124	0.228200429140175	92	0.0178751523018021	-0.0602027718662402	0.0433993454690572	-0.00736418362177513	-0.00911447879172159	0.000588554598677148	-0.175825255292363	0.0424925978963097	-0.0114178785802271	0.0143896955603801	-0.0265851549539362	-0.0410284485847798	-0.000346519141994111	-0.00131944735033776	-0.0766696016163945	0.00808706053003851	-0.154745081420759	0.0148891033771076
ce_ATAC_peaks_peak_20911	osc	chrIV	1355105	1355222	NA	-0.264758463955656	-0.367397357627482	0.0381771168445697	-0.211602713685594	FALSE	0.527763959416451	-0.0112892935661457	-0.202927009164959	-0.0160860126696036	0.453284324783243	-0.218334598866364	0.4500814964518	0.758733097471479	-0.015228200200565	86	0.0758293837184162	0.00185963575373137	0.0193666298405358	-0.00431456948248423	-0.0310018910984344	0.000287118289532867	-0.0839052786124461	0.0592941541065825	0.000761934329135886	0.0610434936618272	0.000821203129661076	-0.0183086350285952	-0.000203020591545764	-0.00448795416611667	-0.0374022137024214	0.00385921274961498	-0.215931224713257	-0.000993575024761362
ce_ATAC_peaks_peak_20912	osc	chrIV	1355382	1355525	NA	-0.222517331961861	-0.290444635916738	0.0177509190400274	-0.122549975732694	FALSE	0.47864833698026	0.0978916593558993	0.521956393657207	0.190454289962737	-0.339081992002915	0.0471714861597251	0.58853757133488	0.936146428833525	0.454433496836001	85	0.0687724270736297	-0.0161252631675937	-0.049813656203068	0.0510834029637549	0.0231911460749088	-6.20322958029815e-05	-0.109716594185813	0.0731588101304206	-0.0227373213504093	0.0553625654108807	-0.0071208119941048	0.0470923469065828	0.00240371205747758	0.0033572403797381	0.0080807989900251	0.00504640096699963	-0.266422073272695	0.0296498448224019
ce_ATAC_peaks_peak_20913	osc	chrIV	1355658	1355850	WBGene00000678	-0.444118364456526	-0.923032442259128	-0.276265199579461	-0.354647189865493	FALSE	0.258040607398005	1.05894429069159	0.826439815684532	-0.187935181199438	0.444649118961643	-0.665415557338744	0.256597858283611	0.95858100418025	0.143208693335481	82	0.0370754006297661	-0.174435242793682	-0.0788724677986665	-0.0504077308741931	-0.0304112955365389	0.000875046729394444	-0.0478355919102953	0.0749120474313339	-0.00716536545657891	0.0298461080965264	-0.0770294758088709	0.0745636818909976	-0.00237191853836271	-0.00440245725871566	-0.113990247105695	0.00220019204081645	-0.272806828790391	0.0093437556082014
ce_ATAC_peaks_peak_20914	osc	chrIV	1356668	1356953	NA	-0.479104242736512	-0.406861140909752	-0.0949550482304194	-0.0423402401110981	TRUE	-0.480549504281286	0.0348145359515532	0.195142600628106	0.075413836205601	0.906021169044042	0.0947652920399726	-0.174401300657641	-0.00886936128790133	-0.169752598092434	90	-0.0690455877209422	-0.00573484562393023	-0.0186237136595843	0.0202274014656591	-0.0619663378587187	-0.000124619958077525	0.0325123112978706	-0.000693130794984922	0.00849347462228882	-0.0555824627570704	-0.00253247076210761	0.0176063041984055	0.000951793458805831	-0.0089704877444097	0.0162339442436279	-0.00149539967395545	0.00252417095247763	-0.011075632026872
ce_ATAC_peaks_peak_20916	osc	chrIV	1365540	1365663	NA	-0.295344160188305	0.0174694945142039	0.093538533512481	-0.146186037587245	FALSE	0.241509813504673	-0.234281676531638	0.672251383060186	0.297307813881779	-0.656583240694319	-0.181006369612096	0.627259533115851	0.748522985139358	-0.358843106863422	85	0.0347002480810897	0.0385921917584704	-0.0641572738350049	0.0797435167449757	0.0449063005538437	0.000238030250392831	-0.116935235736879	0.0584962450973619	0.0179545105982304	0.0279340839913405	0.0170420624517173	0.0606523758003653	0.00375230391055908	0.00650081048332203	-0.0310076321063288	0.00537842147833658	-0.213025483461581	-0.0234129801349762
ce_ATAC_peaks_peak_20917	osc	chrIV	1369025	1369178	NA	-0.294001077262482	0.0139031290564213	-0.106672023216897	-0.0808880529238446	FALSE	0.396387698761824	0.259063595038705	0.225976312152372	-0.285727352136074	0.0175821563033789	-0.665175529381903	0.101199685514811	0.0878630370328051	0.208251157621456	92	0.0569531783562965	-0.0426744083676654	-0.0215663730924393	-0.0766374202953869	-0.00120251256262536	0.000874731083515293	-0.018865889567894	0.00686639936422616	-0.0104197281349236	0.0458479393017822	-0.0188447429221798	0.020388206781003	-0.00360614760431492	-0.000174080389099705	-0.11394912867104	0.000867734220745975	-0.0250053322528652	0.0135874986121238
ce_ATAC_peaks_peak_20918	osc	chrIV	1371304	1371766	NA	-0.689702875322659	0.0208438703647932	-0.509937696533343	-0.120636446312805	FALSE	1.15563714580504	2.68415021561889	1.43105849930031	0.518829255178463	1.34092430847196	1.49620122721313	1.29636509405364	1.7508225491151	0.757303171054813	9	0.166042510112664	-0.442148277932931	-0.136575118069041	0.13915971079912	-0.0917110676667899	-0.00196756143728438	-0.241671508954532	0.136824849721825	-0.0378912331063732	0.133666059469697	-0.195249821845074	0.129114048820184	0.00654811260323191	-0.0132764503593448	0.256309528277297	0.0111156506956366	-0.498274371509438	0.0494107975350053
ce_ATAC_peaks_peak_20920	osc	chrIV	1372934	1373469	NA	-1.05024116781198	-0.00674443293820195	-0.44966989321097	0.022466173865687	FALSE	0.707472070464579	1.80390492734321	0.546311723652773	-0.0425719329918185	1.27393460378459	1.15291608893713	0.69571778078736	0.720313537073146	0.57086031778427	33	0.101649932975034	-0.2971493370745	-0.0521380420135581	-0.0114185887248459	-0.0871293792741299	-0.00151612844299204	-0.129697387457135	0.0562917078675062	-0.0285626710663495	0.0818293217617128	-0.131219226718279	0.0492897520214797	-0.000537297787634938	-0.0126131873524399	0.197502430504749	0.00596541504353079	-0.204997231247829	0.0372461976403975
ce_ATAC_peaks_peak_20921	osc	chrIV	1374104	1374344	NA	-0.852364852932378	0.0889470078103112	-0.283584880902228	0.0705500894391756	FALSE	0.408877492322767	1.26766385639923	0.0656924322300138	-0.138596046045622	0.0145202406201082	0.033706824111153	0.231580994143947	-0.2401349703394	0.541563126245562	92	0.0587477180015268	-0.2088167002887	-0.00626945138332451	-0.0371740519508217	-0.000993096151390011	-4.43257538412543e-05	-0.0431718877318388	-0.0187662828801524	-0.0270968027636868	0.0472925635897271	-0.0922121052246399	0.005926952606207	-0.00174921230214221	-0.000143764456040242	0.00577421006648111	0.00198568555298194	0.0683410785883338	0.0353346810182671
ce_ATAC_peaks_peak_20922	osc	chrIV	1375301	1375559	NA	-0.632779314337333	0.202725896851891	-0.156180983718379	0.00800752899189264	FALSE	0.135686908751195	0.742406286054626	-0.190458639708545	0.169911269848429	-0.196335947627887	-0.629092490370723	0.330486693926442	-0.401529922159168	0.767461708783795	92	0.0194955613881568	-0.122293327324063	0.0181766931388071	0.0455733807174877	0.0134281847711772	0.000827280516835393	-0.0616101269441409	-0.0313791202232413	-0.0383995097593979	0.0156941428200304	-0.0540039429408037	-0.0171837043122823	0.00214443984494076	0.00194391618226904	-0.107767856700696	0.00283375004934382	0.114273185313505	0.0500735987355856
ce_ATAC_peaks_peak_20923	osc	chrIV	1376511	1376750	NA	-0.432188938670375	0.0201103164119744	0.0879570246846597	-0.0500945927644701	FALSE	0.529197550001827	0.592537239472309	-0.226866877169758	0.455754119680369	0.0726726729159556	-0.613637829521765	-0.0156333015697188	-0.0509308675896568	0.582323415262636	92	0.0760353627146209	-0.0976060574103923	0.0216513654407305	0.122241779655259	-0.00497036885766999	0.000806957050873961	0.00291439780168817	-0.00398019108657188	-0.0291362206238786	0.0612093090348755	-0.0431022041055421	-0.0204685560156349	0.00575204513867931	-0.000719529900646709	-0.105120367339081	-0.000134047360782573	0.0144946419906991	0.0379941157929634
ce_ATAC_peaks_peak_20924	osc	chrIV	1377689	1378103	NA	-0.931574464334347	0.158097306577735	-0.750664161529156	-0.0644607393067324	FALSE	0.4477031956836	2.09274803808214	0.66663603814053	-0.192909578141981	0.709355235218304	0.592754253642717	1.54716287230095	0.831529444799446	1.64207029837565	33	0.0643262140427141	-0.344729194290711	-0.0636213653478429	-0.0517419571789265	-0.0485155840384692	-0.000779494355465836	-0.288425835948903	0.0649831083004161	-0.0821600527119675	0.0517833146816424	-0.152230184147109	0.0601457438782929	-0.00243470010086681	-0.00702330437893923	0.101542867611807	0.0132661100924734	-0.236648660772873	0.10713807382884
ce_ATAC_peaks_peak_20927	osc	chrIV	1380825	1380951	NA	-0.421436495293253	0.0658921721823754	0.120500810456717	0.155252951202747	TRUE	0.560997274517052	0.26950844800015	0.330189972548089	0.0885601628581763	0.505600834421103	0.641385944717878	-0.760369884859085	0.207475898838783	0.609389970815671	89	0.0806043626801948	-0.0443949431288322	-0.0315121530727203	0.0237534921723481	-0.0345800221869487	-0.000843446876189028	0.141749988703318	0.0162140124902235	-0.0304904803246774	0.0648874046063111	-0.0196045199525611	0.0297906509456835	0.00111771245119249	-0.00500593831987755	0.109873809715109	-0.0065197729238036	-0.0590464882631884	0.0397600929438819
ce_ATAC_peaks_peak_20929	osc	chrIV	1381748	1381847	NA	-0.266607009854307	0.00463032077583336	-0.0933548483262061	-0.331663421406248	TRUE	0.24104433891512	1.09140652315401	0.37979734854157	0.129249089160694	0.43873095003606	-0.0226906293390572	0.101199685514811	0.96008649498355	-0.543360777439472	82	0.0346333684644872	-0.179782603793673	-0.0362465040700538	0.034667023281995	-0.0300065287742627	2.9839039337242e-05	-0.018865889567894	0.0750296998759081	0.0271867472179501	0.0278802451593208	-0.0793908358654352	0.034266365368955	0.0016312449254587	-0.00434386165010278	-0.00388706037425292	0.000867734220745975	-0.273235283109881	-0.035451970081057
ce_ATAC_peaks_peak_20930	osc	chrIV	1381971	1382169	NA	-0.913698567631509	0.00771504788723091	-0.644406542031571	-0.23115323429249	FALSE	0.590106582852175	3.16942972459684	1.46143360398873	0.168971114328639	1.50189150941012	1.13945408054759	0.506830343983878	1.50913168571612	0.643318537278194	14	0.0847868023336383	-0.522086240406938	-0.1394740097015	0.0453212134217264	-0.102720245264738	-0.00149842539069272	-0.0944845357039985	0.117936975516403	-0.0321880768354722	0.0682543148455401	-0.230549909419033	0.131854574627883	0.00213257419907232	-0.0148701816678431	0.195196296171191	0.00434580435057675	-0.429490494399466	0.0419737869995897
ce_ATAC_peaks_peak_20931	osc	chrIV	1383712	1383828	NA	-0.566566014887258	0.463731290668257	-0.122342320874529	0.175041187501884	FALSE	0.146079715539349	0.212357417242693	2.28551198670959	0.519817760956761	0.608343871586456	0.253445276862618	-0.02647748379581	0.365409338479047	0.423831711632582	48	0.0209888049486334	-0.0349807048032491	-0.218121110762201	0.139424846538592	-0.0416070210818384	-0.000333290164549314	0.00493599641922156	0.02855633647717	-0.0212061784463081	0.016896220423061	-0.0154472531540325	0.206205201517211	0.00656058847478432	-0.00602319397262094	0.0434169135643364	-0.000227030535243203	-0.103993467851068	0.0276532090354557
ce_ATAC_peaks_peak_20933	osc	chrIV	1385933	1386233	NA	-0.469676505598988	-0.0096673280352153	-0.164202855395919	0.283543998234276	FALSE	1.12668562594962	0.793513629517302	0.107631205679638	0.378051721354763	0.353416370230807	0.721954958345856	1.13038959954822	-0.00299267156400998	1.00765464894508	44	0.161882741585129	-0.13071201558162	-0.0102719383105561	0.101400543022082	-0.0241715303690213	-0.000949398189001224	-0.210729956770978	-0.000233873979530022	-0.0504174268024228	0.130317399737894	-0.0577215812637251	0.00971078453570599	0.00477136787597902	-0.00349916461794626	0.123675834136128	0.00969249788982569	0.000851697702571232	0.0657451622378437
ce_ATAC_peaks_peak_20936	flat	chrIV	1388788	1388880	NA	-0.0720833454273171	0.038247201831221	0.100659536991101	-0.105261592736691	FALSE	0.759943565838033	1.19718537790183	0.633018102919786	0.312533212864928	-0.0319454012431775	1.13396470358633	-0.237433175851358	1.1100191465282	-0.670738093906527	70	0.109189063084169	-0.197207090022616	-0.0604129895377308	0.0838272535392076	0.00218487116427502	-0.00149120665151028	0.0442628655670131	0.0867467711041488	0.0335599987441451	0.0878984049912642	-0.0870853763663012	0.0571126409468284	0.00394446274889695	0.00031629043573511	0.194255928262192	-0.00203586494146236	-0.31590528285081	-0.0437627959630345
ce_ATAC_peaks_peak_20937	osc	chrIV	1389098	1389307	NA	0.271736125108579	0.0380531871750073	-0.0871447809936008	-0.432672159587441	FALSE	0.810172687007247	2.9823721450193	1.59401659955423	1.52462763951711	0.969328951764475	1.21384970152735	0.496211804521875	2.32976931304676	-0.184761779065986	3	0.116406007771318	-0.491273066761423	-0.152127257826687	0.408933650664257	-0.066296205181002	-0.00159625845771623	-0.092505001955021	0.182068900303607	0.00924445044906697	0.0937081253880915	-0.216943011088694	0.143816578536556	0.0192422330890413	-0.00959729615509904	0.207940776106377	0.00425475594446117	-0.663039404425693	-0.0120549169824829
ce_ATAC_peaks_peak_20938	flat	chrIV	1389489	1389587	NA	-0.120391912883272	0.0863877017492595	-0.0917256398239372	-0.043611343800816	FALSE	0.944844787491782	1.09361951862791	0.64312017560657	0.426702164410466	0.050268725775594	0.834928843791316	0.889117916311188	1.07168608332866	0.277213214685793	44	0.13575576101157	-0.180147140820016	-0.0613770953172039	0.114449501842941	-0.00343807512624059	-0.00109796313894228	-0.165751507394832	0.0837510845256859	-0.0138702054068993	0.109284891034314	-0.0795518130601945	0.05802407783547	0.00538538217094449	-0.000497709108687656	0.14302903526945	0.00762371976095379	-0.304995906007659	0.0180869783045927
ce_ATAC_peaks_peak_20943	osc	chrIV	1392565	1392727	NA	0.559553681905028	0.00908013189272941	0.352458353585561	-0.13831166495912	FALSE	2.17223379800057	0.652775693483732	0.236609415994838	0.547734013945117	-0.229417604769384	0.183332793828713	0.543509597475315	1.45598414799041	0.0871919401281975	44	0.312107614125125	-0.107528873410596	-0.0225811585910302	0.146912507755996	0.0156907689285863	-0.000241089586591817	-0.101322370646687	0.113783554105375	-0.00436259909461721	0.251250085790002	-0.0474840555181468	0.0213475547666357	0.00691291781281516	0.0022714566527259	0.0314061645247553	0.00466030970979823	-0.414365000401838	0.0056889017041325
ce_ATAC_peaks_peak_20948	flat	chrIV	1399836	1399927	NA	-0.202309664571646	0.0355015244813734	0.115192769930433	-0.178008758361042	FALSE	0.924227888393578	0.0860081685712843	0.185180416289566	0.0720621395146016	0.712117275600387	1.20888904774863	0.480289128252842	1.77747632157074	0.0832502925723666	34	0.132793514869317	-0.0141677479154013	-0.0176729583250351	0.0193284137205571	-0.04870449080284	-0.00158973500959896	-0.0895366582236273	0.138907812619811	-0.00416538100274903	0.106900250084562	-0.00625638591053754	0.0167074884227606	0.00090949189788673	-0.00705065125585953	0.207090982103509	0.00411822734741847	-0.505859887086332	0.00543172603555021
ce_ATAC_peaks_peak_20949	osc	chrIV	1401689	1401850	NA	-0.0516897391200702	-0.361046248064845	-0.0974819908969512	-0.342089746959905	FALSE	0.667917559042063	1.46414948011787	0.924514257975329	0.185686766390754	0.96262020119337	-0.123904843214625	-0.188162067352979	1.17123668894407	-0.504209341628802	43	0.0959667214352223	-0.241182914243586	-0.0882323427038293	0.049804663966516	-0.0658373674422132	0.000162939574549043	0.0350776266298614	0.0915308544743478	0.0252278274121806	0.0772542735337383	-0.106504816117997	0.0834122288484683	0.00234354143125264	-0.00953087302191564	-0.0212257491425578	-0.00161339103039597	-0.333327455353692	-0.0328975061068057
ce_ATAC_peaks_peak_20951	osc	chrIV	1405939	1406075	WBGene00022314	-0.193529109416468	-0.292977732996125	-0.113871664955959	-0.00461920619885431	FALSE	0.319079024899215	0.451002905314745	1.69943305235412	0.633570787886465	0.520461377109721	1.37098291626249	0.859958449732021	1.48230353333886	0.225817367586205	21	0.0458454302986769	-0.0742917280736782	-0.162187828023226	0.169935536080601	-0.0355963929302266	-0.00180289460277892	-0.160315529273529	0.115840385020017	-0.011298643451814	0.0369060791032297	-0.0328067469554832	0.153327541952734	0.00799625853744869	-0.00515307209623752	0.234858773106337	0.00737369263013095	-0.421855351265575	0.0147336187885608
ce_ATAC_peaks_peak_20959	osc	chrIV	1448314	1448404	NA	-0.280570523326855	0.219377105778077	-0.205275294232964	-0.00455465274186034	FALSE	0.222533928103607	0.196412467171257	-0.0557724364179431	-0.15785669348547	0.221335928310767	-0.794943657155324	0.636207628517801	-0.427266623023997	0.035797200776018	96	0.0319737835891506	-0.0323541631980929	0.00532272237123984	-0.0423401178593663	-0.0151380314087467	0.00104538109993799	-0.11860336127341	-0.0333904149886334	-0.00179109256504297	0.0257392498812427	-0.0142873893570435	-0.00503194319589851	-0.00199229976683017	-0.00219144022253277	-0.136179298657591	0.00545514670283973	0.121597707410065	0.00233561446388785
ce_ATAC_peaks_peak_20960	osc	chrIV	1452559	1452814	NA	0.20141857249412	-0.229796100992326	0.0815038145959097	-0.268620745749842	FALSE	0.510859262127144	0.950056620142426	1.61574932487309	0.871840894703192	-0.0681800770433718	0.556826601892103	0.427153674193213	1.67283011186007	-0.598180372794845	35	0.0734005085470008	-0.156498654989732	-0.154201351602614	0.233844035506459	0.00466310262238219	-0.000732248128934957	-0.0796310186623052	0.130729826835439	0.0299296144682143	0.0590882222503881	-0.0691087945622935	0.145777365016764	0.0110034511231547	0.00067504884701071	0.0953882145445434	0.00366261870013994	-0.476078157121303	-0.0390287145482463
ce_ATAC_peaks_peak_20961	flat	chrIV	1453521	1453738	NA	-0.0357856751914925	-0.0328193477260244	0.141256721579349	-0.0712432607156971	FALSE	0.0351910045088408	0.409556306842535	1.23915592980838	1.12433684330616	0.364842817164558	1.03386880350761	0.193373505301282	1.30715138994292	0.388399619609266	46	0.00505626073308981	-0.067464411914534	-0.118260621422729	0.301568171789893	-0.0249530298476357	-0.00135957674141324	-0.036049155467352	0.102152438339916	-0.0194333538898864	0.00407034588542955	-0.0297918482658741	0.111800069176295	0.0141901871963612	-0.00361229751779838	0.177108814314521	0.00165807637723309	-0.372008024240199	0.0253414163583338
